"order_number";"order_date";"client_id";"item_name";"item_quantity";"level1";"level3"
"198672";"2019-05-01";"14631";"ПД-11-12";"10,90";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-17-3";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-17-9";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-3-1";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-3-16";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-36-1";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-36-4";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-36-5";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-36-6";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-54-7";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-54-9";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-55-1";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-55-2";"10,00";"одежные ткани";"подкладочные"
"198672";"2019-05-01";"14631";"ПД-55-3";"10,00";"одежные ткани";"подкладочные"
"198647";"2019-05-01";"15346";"КО-49-5";"35,00";"одежные ткани";"габардин"
"198647";"2019-05-01";"15346";"ЛН-40-20";"6,00";"одежные ткани";"лен"
"198647";"2019-05-01";"15346";"ЛН-40-3";"6,00";"одежные ткани";"лен"
"198647";"2019-05-01";"15346";"ЛН-40-31";"6,00";"одежные ткани";"лен"
"198647";"2019-05-01";"15346";"ПВГ-28-4";"10,00";"ткани для дома";"вафельное полотно"
"198647";"2019-05-01";"15346";"ПЛЩ-22-1";"6,00";"одежные ткани";"плащевые"
"198647";"2019-05-01";"15346";"ПЛЩ-22-6";"6,00";"одежные ткани";"плащевые"
"198647";"2019-05-01";"15346";"СР-83-1";"40,00";"ткани для дома";"сатин"
"198647";"2019-05-01";"15346";"ТДМ-8-3";"6,00";"одежные ткани";"трикотаж"
"198647";"2019-05-01";"15346";"ТДМ-8-8";"6,00";"одежные ткани";"трикотаж"
"198647";"2019-05-01";"15346";"ТДО-29-1";"6,00";"одежные ткани";"трикотаж"
"198647";"2019-05-01";"15346";"ТДО-29-16";"6,00";"одежные ткани";"трикотаж"
"198647";"2019-05-01";"15346";"ТДП-427-1";"6,00";"одежные ткани";"трикотаж"
"198647";"2019-05-01";"15346";"ТО-4-10";"3,00";"одежные ткани";"трикотаж"
"198647";"2019-05-01";"15346";"ФЛО-1-3";"10,00";"одежные ткани";"флис"
"198647";"2019-05-01";"15346";"ФТН-9-2";"50,00";"одежные ткани";"сетка"
"198667";"2019-05-01";"16324";"ШО-39-18";"30,00";"одежные ткани";"блузочные"
"198667";"2019-05-01";"16324";"ШО-39-49";"150,00";"одежные ткани";"блузочные"
"198642";"2019-05-01";"32606";"КО-22-1";"9,00";"одежные ткани";"костюмные"
"198642";"2019-05-01";"32606";"КО-90-1";"6,00";"одежные ткани";"костюмные"
"198642";"2019-05-01";"32606";"КО-90-15";"6,00";"одежные ткани";"костюмные"
"198642";"2019-05-01";"32606";"КО-90-6";"6,00";"одежные ткани";"костюмные"
"198642";"2019-05-01";"32606";"ПД-36-6";"10,00";"одежные ткани";"подкладочные"
"198675";"2019-05-01";"39394";"БД-209-1";"42,00";"ткани для дома";"бязь"
"198675";"2019-05-01";"39394";"ИМБ-65-1";"5,00";"швейная фурнитура";"иглы"
"198675";"2019-05-01";"39394";"НПАТ-42-1";"11,00";"швейная фурнитура";"нитки"
"198675";"2019-05-01";"39394";"ПГСТ-19-4";"1,00";"готовые изделия";"махровые полотенца"
"198675";"2019-05-01";"39394";"РО-140-1";"132,00";"швейная фурнитура";"резина"
"198675";"2019-05-01";"39394";"УСП-1-1";"50,00";"технические ткани";"утеплитель"
"198675";"2019-05-01";"39394";"ФЕ-2-10";"12,00";"швейная фурнитура";"фетр"
"198675";"2019-05-01";"39394";"ФЕ-2-26";"12,00";"швейная фурнитура";"фетр"
"198675";"2019-05-01";"39394";"ФЕ-2-30";"12,00";"швейная фурнитура";"фетр"
"198675";"2019-05-01";"39394";"ФЕ-2-4";"12,00";"швейная фурнитура";"фетр"
"198675";"2019-05-01";"39394";"ХБ-254-1";"66,00";"ткани для дома";"бязь"
"198675";"2019-05-01";"39394";"ХБ-493-1";"33,00";"ткани для дома";"бязь"
"198675";"2019-05-01";"39394";"ХБ-547-1";"33,00";"ткани для дома";"бязь"
"198675";"2019-05-01";"39394";"ХБ-554-1";"33,00";"ткани для дома";"бязь"
"198641";"2019-05-01";"57369";"БПР-13-2";"50,00";"швейная фурнитура";"бусы"
"198641";"2019-05-01";"57369";"БУД-102-1";"50,00";"швейная фурнитура";"фурнитура для бижутерии"
"198641";"2019-05-01";"57369";"БУД-102-2";"50,00";"швейная фурнитура";"фурнитура для бижутерии"
"198641";"2019-05-01";"57369";"БУД-104-1";"50,00";"швейная фурнитура";"фурнитура для бижутерии"
"198641";"2019-05-01";"57369";"БУД-104-2";"50,00";"швейная фурнитура";"фурнитура для бижутерии"
"198641";"2019-05-01";"57369";"БУД-38-5";"1,00";"швейная фурнитура";"бусы"
"198641";"2019-05-01";"57369";"БУД-39-1";"1,00";"швейная фурнитура";"бусы"
"198641";"2019-05-01";"57369";"БУД-39-2";"1,00";"швейная фурнитура";"бусы"
"198641";"2019-05-01";"57369";"БУД-39-4";"1,00";"швейная фурнитура";"бусы"
"198641";"2019-05-01";"57369";"БУД-39-5";"1,00";"швейная фурнитура";"бусы"
"198641";"2019-05-01";"57369";"БУД-40-3";"1,00";"швейная фурнитура";"бусы"
"198641";"2019-05-01";"57369";"БУД-40-4";"1,00";"швейная фурнитура";"бусы"
"198641";"2019-05-01";"57369";"БУД-40-5";"1,00";"швейная фурнитура";"бусы"
"198641";"2019-05-01";"57369";"КА-11-1";"12,00";"швейная фурнитура";"металлофурнитура"
"198641";"2019-05-01";"57369";"КА-11-2";"12,00";"швейная фурнитура";"металлофурнитура"
"198641";"2019-05-01";"57369";"КЛЕ-10-1";"91,40";"швейная фурнитура";"клеевые материалы"
"198641";"2019-05-01";"57369";"ЛА-4-10";"131,60";"швейная фурнитура";"ленты отделочные"
"198641";"2019-05-01";"57369";"ЛА-4-11";"131,60";"швейная фурнитура";"ленты отделочные"
"198641";"2019-05-01";"57369";"ЛА-4-2";"131,60";"швейная фурнитура";"ленты отделочные"
"198641";"2019-05-01";"57369";"ЛА-4-31";"131,60";"швейная фурнитура";"ленты отделочные"
"198641";"2019-05-01";"57369";"ЛА-4-35";"131,60";"швейная фурнитура";"ленты отделочные"
"198641";"2019-05-01";"57369";"ЛА-4-4";"131,60";"швейная фурнитура";"ленты отделочные"
"198641";"2019-05-01";"57369";"ЛА-4-7";"131,60";"швейная фурнитура";"ленты отделочные"
"198641";"2019-05-01";"57369";"МД-106-4";"4,00";"швейная фурнитура";"молнии"
"198641";"2019-05-01";"57369";"МД-53-1";"12,00";"швейная фурнитура";"молнии"
"198641";"2019-05-01";"57369";"МД-53-2";"12,00";"швейная фурнитура";"молнии"
"198641";"2019-05-01";"57369";"МД-53-4";"12,00";"швейная фурнитура";"молнии"
"198641";"2019-05-01";"57369";"СП-23-5";"50,00";"швейная фурнитура";"стразы"
"198641";"2019-05-01";"57369";"СП-24-1";"50,00";"швейная фурнитура";"стразы"
"198641";"2019-05-01";"57369";"СП-24-4";"50,00";"швейная фурнитура";"стразы"
"198641";"2019-05-01";"57369";"ТКО-12-2";"4,57";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТМ-101-1";"16,50";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТМ-197-1";"16,50";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТМ-313-2";"1,00";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТМ-313-3";"1,00";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТО-30-10";"32,90";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТО-30-13";"27,42";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТО-30-15";"32,90";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТО-30-26";"32,90";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТО-30-27";"32,90";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТО-30-28";"32,90";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТО-30-9";"32,90";"швейная фурнитура";"тесьма"
"198641";"2019-05-01";"57369";"ТТЧ-9-4";"80,00";"швейная фурнитура";"флористика"
"198641";"2019-05-01";"57369";"ТТЧ-9-6";"80,00";"швейная фурнитура";"флористика"
"198641";"2019-05-01";"57369";"ЦЦ-76-16";"12,00";"швейная фурнитура";"цветы"
"198641";"2019-05-01";"57369";"ШД-52-15";"60,00";"швейная фурнитура";"шнуры"
"198641";"2019-05-01";"57369";"ШД-52-16";"30,00";"швейная фурнитура";"шнуры"
"198641";"2019-05-01";"57369";"ШД-52-2";"30,00";"швейная фурнитура";"шнуры"
"198641";"2019-05-01";"57369";"ШД-52-3";"30,00";"швейная фурнитура";"шнуры"
"198678";"2019-05-01";"81508";"ДЖО-10-13";"1,00";"одежные ткани";"джинс"
"198678";"2019-05-01";"81508";"КО-22-52";"1,00";"одежные ткани";"костюмные"
"198677";"2019-05-01";"81508";"КО-40-44";"6,00";"одежные ткани";"костюмные"
"198678";"2019-05-01";"81508";"КО-44-26";"1,00";"одежные ткани";"костюмные"
"198678";"2019-05-01";"81508";"КО-55-47";"1,00";"одежные ткани";"вискоза"
"198677";"2019-05-01";"81508";"КО-87-3";"6,00";"одежные ткани";"костюмные"
"198678";"2019-05-01";"81508";"КПЧ-1-32";"1,00";"одежные ткани";"костюмные"
"198678";"2019-05-01";"81508";"ПТ-12-3";"1,00";"одежные ткани";"пальтовые"
"198678";"2019-05-01";"81508";"ПТ-7-2";"1,00";"одежные ткани";"пальтовые"
"198677";"2019-05-01";"81508";"РБ-36-3";"3,00";"одежные ткани";"хлопок"
"198677";"2019-05-01";"81508";"РБ-38-2";"3,00";"одежные ткани";"хлопок"
"198677";"2019-05-01";"81508";"РБ-49-1";"6,00";"одежные ткани";"хлопок"
"198677";"2019-05-01";"81508";"РБ-80-1";"6,00";"одежные ткани";"рубашечные"
"198678";"2019-05-01";"81508";"ТВ-35-24";"1,00";"одежные ткани";"трикотаж"
"198678";"2019-05-01";"81508";"ТДЖ-57-5";"1,00";"одежные ткани";"трикотаж"
"198678";"2019-05-01";"81508";"ТДО-3-10";"1,00";"одежные ткани";"трикотаж"
"198677";"2019-05-01";"81508";"ТДО-33-1";"3,00";"одежные ткани";"трикотаж"
"198677";"2019-05-01";"81508";"ТДО-33-3";"3,00";"одежные ткани";"трикотаж"
"198678";"2019-05-01";"81508";"ХЛО-2-14";"1,00";"одежные ткани";"хлопок"
"198653";"2019-05-01";"115413";"ЛН-40-24";"6,00";"одежные ткани";"лен"
"198653";"2019-05-01";"115413";"ЛН-40-32";"6,00";"одежные ткани";"лен"
"198653";"2019-05-01";"115413";"ЛН-41-1";"6,00";"одежные ткани";"лен"
"198653";"2019-05-01";"115413";"ЛН-41-2";"6,00";"одежные ткани";"лен"
"198653";"2019-05-01";"115413";"ПБ-60-1";"6,00";"одежные ткани";"хлопок"
"198653";"2019-05-01";"115413";"ПБ-61-1";"6,00";"одежные ткани";"хлопок"
"198653";"2019-05-01";"115413";"ППП-57-1";"6,00";"одежные ткани";"хлопок"
"198649";"2019-05-01";"115855";"ППП-81-10";"25,00";"одежные ткани";"хлопок"
"198658";"2019-05-01";"122832";"ТО-11-28";"34,00";"одежные ткани";"трикотаж"
"198658";"2019-05-01";"122832";"ТО-2-16";"11,00";"одежные ткани";"трикотаж"
"198658";"2019-05-01";"122832";"ТО-2-55";"10,00";"одежные ткани";"трикотаж"
"198654";"2019-05-01";"161596";"ЖН-7-3";"26,90";"ткани для дома";"сатин"
"198654";"2019-05-01";"161596";"СЖ-102-1";"60,00";"ткани для дома";"сатин"
"198655";"2019-05-01";"167293";"КД-9-1";"18,00";"одежные ткани";"клеевые"
"198655";"2019-05-01";"167293";"ПТ-7-11";"9,00";"одежные ткани";"пальтовые"
"198655";"2019-05-01";"167293";"ПТ-7-13";"9,00";"одежные ткани";"пальтовые"
"198655";"2019-05-01";"167293";"ПТ-7-7";"9,00";"одежные ткани";"пальтовые"
"198685";"2019-05-01";"168623";"УСП-3-1";"40,00";"технические ткани";"утеплитель"
"198671";"2019-05-01";"169884";"ДЖО-14-1";"25,00";"одежные ткани";"джинс"
"198671";"2019-05-01";"169884";"ДЖО-14-8";"6,00";"одежные ткани";"джинс"
"198671";"2019-05-01";"169884";"ДЖП-82-1";"6,00";"одежные ткани";"джинс"
"198682";"2019-05-01";"177043";"ТДО-5-10";"24,10";"одежные ткани";"трикотаж"
"198682";"2019-05-01";"177043";"ТДО-5-11";"23,00";"одежные ткани";"трикотаж"
"197367";"2019-05-01";"181116";"ХБ-435-1";"33,00";"ткани для дома";"бязь"
"197367";"2019-05-01";"181116";"ХБ-493-1";"33,00";"ткани для дома";"бязь"
"197367";"2019-05-01";"181116";"ХВ-296-2";"50,00";"ткани для дома";"бязь"
"198673";"2019-05-01";"183605";"АО-8-38";"30,00";"одежные ткани";"атлас"
"198673";"2019-05-01";"183605";"КБА-2-233";"132,00";"швейная фурнитура";"бейка"
"198645";"2019-05-01";"185448";"ЛН-40-2";"35,00";"одежные ткани";"лен"
"198645";"2019-05-01";"185448";"ЛН-40-27";"30,00";"одежные ткани";"лен"
"198644";"2019-05-01";"187916";"КПБЛ-43-1";"3,00";"готовые изделия";"кпб с героями фильмов"
"198644";"2019-05-01";"187916";"КПБЛ-55-1";"3,00";"готовые изделия";"кпб с героями фильмов"
"198644";"2019-05-01";"187916";"КПБЛ-73-1";"3,00";"готовые изделия";"кпб с героями фильмов"
"198644";"2019-05-01";"187916";"КПБЛ-74-1";"2,00";"готовые изделия";"кпб с героями фильмов"
"198644";"2019-05-01";"187916";"КПБЛ-79-1";"2,00";"готовые изделия";"кпб с героями фильмов"
"198644";"2019-05-01";"187916";"КПБЛ-81-1";"2,00";"готовые изделия";"кпб с героями фильмов"
"198644";"2019-05-01";"187916";"КПБЛ-91-1";"2,00";"готовые изделия";"кпб с героями фильмов"
"198666";"2019-05-01";"187932";"АО-8-67";"10,00";"одежные ткани";"атлас"
"198666";"2019-05-01";"187932";"ЖКК-30-8";"6,00";"одежные ткани";"жаккард"
"198666";"2019-05-01";"187932";"КПЧ-1-33";"6,00";"одежные ткани";"костюмные"
"198666";"2019-05-01";"187932";"ЛН-40-9";"6,00";"одежные ткани";"лен"
"198666";"2019-05-01";"187932";"ЛН-50-1";"6,00";"одежные ткани";"лен"
"198666";"2019-05-01";"187932";"ППП-4-2";"3,00";"одежные ткани";"хлопок"
"198666";"2019-05-01";"187932";"ПТ-7-13";"6,00";"одежные ткани";"пальтовые"
"198666";"2019-05-01";"187932";"ПТ-7-7";"6,00";"одежные ткани";"пальтовые"
"198666";"2019-05-01";"187932";"ПШО-7-48";"6,00";"одежные ткани";"шелк"
"198666";"2019-05-01";"187932";"ПШО-8-1";"6,00";"одежные ткани";"шелк"
"198666";"2019-05-01";"187932";"ПШТ-356-2";"6,00";"одежные ткани";"штапель"
"198666";"2019-05-01";"187932";"ХЛП-72-2";"6,00";"одежные ткани";"хлопок"
"198666";"2019-05-01";"187932";"ШО-37-41";"10,00";"одежные ткани";"шифон"
"198666";"2019-05-01";"187932";"ШО-39-61";"10,00";"одежные ткани";"блузочные"
"198680";"2019-05-01";"187945";"ВПП-164-1";"6,00";"одежные ткани";"плательные"
"198680";"2019-05-01";"187945";"КРП-83-1";"3,00";"одежные ткани";"плательные"
"198680";"2019-05-01";"187945";"ППП-2-9";"6,00";"одежные ткани";"хлопок"
"198680";"2019-05-01";"187945";"ХЛО-1-2";"6,00";"одежные ткани";"хлопок"
"198680";"2019-05-01";"187945";"ХЛП-52-1";"6,00";"одежные ткани";"хлопок"
"198680";"2019-05-01";"187945";"ХЛП-65-1";"6,00";"одежные ткани";"хлопок"
"198674";"2019-05-01";"187948";"ДЖО-14-2";"1,00";"одежные ткани";"джинс"
"198674";"2019-05-01";"187948";"ППП-2-7";"1,00";"одежные ткани";"хлопок"
"198674";"2019-05-01";"187948";"ППП-81-14";"1,00";"одежные ткани";"хлопок"
"198674";"2019-05-01";"187948";"ТВ-35-23";"1,00";"одежные ткани";"трикотаж"
"198674";"2019-05-01";"187948";"ТДО-29-16";"1,00";"одежные ткани";"трикотаж"
"198674";"2019-05-01";"187948";"ТДО-29-2";"1,00";"одежные ткани";"трикотаж"
"198674";"2019-05-01";"187948";"ТФ-10-1";"1,00";"одежные ткани";"трикотаж"
"198674";"2019-05-01";"187948";"ТФ-11-1";"1,00";"одежные ткани";"трикотаж"
"198674";"2019-05-01";"187948";"ТФ-11-5";"1,00";"одежные ткани";"трикотаж"
"198674";"2019-05-01";"187948";"ТФ-2-2";"1,00";"одежные ткани";"трикотаж"
"198674";"2019-05-01";"187948";"ТФ-9-1";"1,00";"одежные ткани";"трикотаж"
"198674";"2019-05-01";"187948";"ТФ-9-3";"1,00";"одежные ткани";"трикотаж"
"198686";"2019-05-01";"187966";"АД-249-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АД-291-1";"5,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АД-97-1";"24,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЕ-573-8";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЕ-604-1";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЖ-26-1";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЖ-541-1";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЖ-549-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЖ-570-1";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЖ-570-2";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЖ-570-3";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЖ-570-4";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЗ-12-1";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЗ-15-1";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЗ-16-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЗ-20-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЗ-55-1";"2,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЗ-78-1";"20,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДМА-18-3";"50,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДМА-36-3";"50,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДМУ-144-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДМУ-31-1";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДМУ-4-1";"24,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДМУ-47-1";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДН-43-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДН-43-10";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДН-43-2";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДН-43-4";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДН-43-5";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДН-43-6";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДН-43-7";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДН-43-9";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДНД-19-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДНД-3-1";"9,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДП-101-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДП-119-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДП-128-1";"5,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДП-64-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДП-64-2";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДП-67-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АДЦ-155-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АН-102-1";"2,00";"швейная фурнитура";"аппликации пришивные"
"198686";"2019-05-01";"187966";"АН-132-1";"10,00";"швейная фурнитура";"аппликации пришивные"
"198686";"2019-05-01";"187966";"АН-143-1";"24,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АН-151-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АН-153-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АН-159-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АН-160-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АН-163-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АНД-63-1";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АНД-67-1";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АНД-70-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АНС-14-5";"20,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АНС-23-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АНС-66-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АНС-66-2";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АНС-66-3";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АНС-66-4";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АНС-79-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АНС-80-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АПД-23-1";"10,00";"швейная фурнитура";"аппликации пришивные"
"198686";"2019-05-01";"187966";"АПД-25-1";"10,00";"швейная фурнитура";"аппликации пришивные"
"198686";"2019-05-01";"187966";"АПДТ-1-1";"6,00";"швейная фурнитура";"аппликации пришивные"
"198686";"2019-05-01";"187966";"АСМ-108-1";"11,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АСМ-174-3";"12,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АТЯ-15-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"АТЯ-43-1";"10,00";"швейная фурнитура";"аппликации термо"
"198686";"2019-05-01";"187966";"БКК-4-1";"5,00";"швейная фурнитура";"бумага для кроя"
"198686";"2019-05-01";"187966";"БХД-81-3";"16,45";"швейная фурнитура";"бахрома"
"198686";"2019-05-01";"187966";"БХД-83-1";"16,45";"швейная фурнитура";"бахрома"
"198686";"2019-05-01";"187966";"БХО-59-1";"16,50";"швейная фурнитура";"бахрома"
"198686";"2019-05-01";"187966";"БХО-59-18";"16,50";"швейная фурнитура";"бахрома"
"198686";"2019-05-01";"187966";"БХО-59-20";"16,50";"швейная фурнитура";"бахрома"
"198686";"2019-05-01";"187966";"БХО-59-8";"16,50";"швейная фурнитура";"бахрома"
"198686";"2019-05-01";"187966";"ГВ-27-1";"2,00";"швейная фурнитура";"воротники"
"198686";"2019-05-01";"187966";"ГВ-71-7";"1,00";"швейная фурнитура";"воротники"
"198686";"2019-05-01";"187966";"ДЭМ-234-3";"1,00";"швейная фурнитура";"декоративные элементы"
"198686";"2019-05-01";"187966";"ДЭП-17-1";"20,00";"швейная фурнитура";"декоративные элементы"
"198686";"2019-05-01";"187966";"ДЭТ-10-1";"10,00";"швейная фурнитура";"декоративные элементы"
"198686";"2019-05-01";"187966";"ИРК-19-3";"9,00";"швейная фурнитура";"инструменты"
"198686";"2019-05-01";"187966";"КК-131-1";"45,70";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КК-131-2";"45,70";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КК-131-3";"45,70";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КЛ-133-10";"27,42";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КЛ-133-7";"27,42";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КЛ-133-8";"27,42";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КЛ-189-1";"18,28";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КНД-13-1";"50,00";"швейная фурнитура";"кнопки"
"198686";"2019-05-01";"187966";"КП-217-14";"13,70";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КП-217-19";"13,70";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КП-217-21";"13,70";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КП-217-22";"13,70";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КП-217-3";"13,70";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"КП-217-4";"13,70";"швейная фурнитура";"кружево"
"198686";"2019-05-01";"187966";"ТБР-18-1";"1,00";"швейная фурнитура";"игрушечная фурнитура"
"198686";"2019-05-01";"187966";"ТГУ-12-1";"100,00";"швейная фурнитура";"игрушечная фурнитура"
"198686";"2019-05-01";"187966";"ТГУ-4-1";"1,00";"швейная фурнитура";"игрушечная фурнитура"
"198686";"2019-05-01";"187966";"ТГУ-4-2";"1,00";"швейная фурнитура";"игрушечная фурнитура"
"198686";"2019-05-01";"187966";"ТГУ-4-4";"1,00";"швейная фурнитура";"игрушечная фурнитура"
"198686";"2019-05-01";"187966";"ТГУ-4-5";"1,00";"швейная фурнитура";"игрушечная фурнитура"
"198686";"2019-05-01";"187966";"ТГУ-4-6";"1,00";"швейная фурнитура";"игрушечная фурнитура"
"198686";"2019-05-01";"187966";"ТГУ-5-1";"1,00";"швейная фурнитура";"игрушечная фурнитура"
"198686";"2019-05-01";"187966";"ТТР-17-1";"1,00";"швейная фурнитура";"игрушечная фурнитура"
"198686";"2019-05-01";"187966";"ТТР-18-1";"1,00";"швейная фурнитура";"игрушечная фурнитура"
